KalmanPitch,KalmanYaw,LinearAccelMag,TotalAccelMag,GyroMag,lat,lng,kecepatan,sat,throttle,arus,millis,attempt
-0.73,-59.69,16.18,18.4,74.05,-6.910357,107.675613,6.65,12,0,4405.21,11465679,1
-0.81,-57.47,8.49,16.43,7.52,-6.910357,107.675613,6.65,12,38,3517.15,11465886,1
-2.37,-56.67,2.87,9.96,8.07,-6.910359,107.675613,6.65,12,0,3619.38,11466100,1
-4.73,-68.45,2.86,10.91,65.6,-6.910363,107.675621,7.65,12,0,4954.53,11466307,1
-6.02,-72.69,8.43,13.94,29.72,-6.910365,107.675621,8.2,12,0,4602.05,11466515,1
-6.64,-97.97,21.33,24.13,128.92,-6.910367,107.675629,8.52,12,0,4968.26,11466723,1
-7.54,-101.52,9.59,6.45,28.17,-6.91037,107.675629,8.61,12,0,5017.09,11466931,1
-7.84,-92.93,20.21,20.29,32.67,-6.910374,107.675636,9.54,12,0,4362.49,11467139,1
-7.09,-73.86,5.35,13.86,83.07,-6.910375,107.675636,10.15,12,0,5218.51,11467347,1
-6.94,-88.58,7.13,11.24,80.83,-6.910378,107.675644,9.59,12,67,4483.03,11467557,1
-6.34,-89.08,8.41,14.29,13.35,-6.910381,107.675644,10.65,12,60,3918.46,11467764,1
-4.67,-106.26,5.0,7.55,92.71,-6.910384,107.675652,10.59,12,0,4527.28,11467971,1
-5.73,-95.72,5.34,10.17,40.54,-6.910388,107.675659,11.39,12,0,5511.47,11468179,1
-5.4,-98.44,8.66,14.57,26.72,-6.910392,107.675667,10.95,12,0,5780.03,11468387,1
-6.18,-95.83,26.77,22.81,8.64,-6.910392,107.675667,10.95,12,0,5625.92,11468595,1
-6.12,-79.63,9.43,11.48,70.87,-6.910401,107.675682,12.02,12,0,5325.32,11468815,1
-7.67,-82.57,5.85,9.03,12.92,-6.910401,107.675682,12.02,12,0,5249.02,11469029,1
-8.43,-91.86,10.62,15.24,53.14,-6.910409,107.67569,12.58,12,0,5902.1,11469237,1
-6.55,-104.02,20.34,22.79,67.7,-6.910413,107.675697,13.22,12,55,5477.91,11469445,1
-6.74,-119.17,21.16,21.51,83.77,-6.910418,107.675697,13.45,12,0,6123.35,11469652,1
-8.6,-117.8,9.35,3.02,19.17,-6.910422,107.675705,13.56,12,0,6544.49,11469860,1
-8.47,-82.2,22.07,22.26,161.75,-6.910428,107.675713,13.58,12,0,5871.58,11470070,1
-8.93,-94.09,16.14,21.78,66.07,-6.91043,107.675713,13.58,12,0,7066.35,11470278,1
-7.7,-65.82,18.6,25.19,130.12,-6.910435,107.67572,14.26,12,0,5867.0,11470486,1
-7.49,-68.59,19.94,22.31,19.64,-6.910439,107.675728,14.95,12,0,6909.18,11470694,1
-13.9,-79.64,22.08,22.23,69.86,-6.910444,107.675728,14.95,12,0,6718.44,11470902,1
-15.24,-80.05,11.48,14.53,13.92,-6.910451,107.675743,15.56,12,0,6719.97,11471110,1
-17.45,-79.07,16.85,22.62,11.78,-6.910457,107.675743,15.45,12,0,7751.46,11471320,1
-17.01,-83.39,12.02,15.9,28.61,-6.910462,107.675751,16.74,12,0,8259.58,11471528,1
-13.57,-79.84,20.23,24.48,16.94,-6.910467,107.675758,15.74,12,0,7804.87,11471736,1
-8.48,-79.7,31.0,28.03,15.16,-6.910474,107.675766,16.74,12,0,8079.53,11471944,1
-7.98,-103.42,26.23,29.77,124.65,-6.910477,107.675774,16.76,12,0,8329.77,11472152,1
-8.66,-74.85,11.99,10.86,131.17,-6.910483,107.675781,17.72,12,0,8015.44,11472360,1
-7.07,-71.28,3.95,11.35,12.54,-6.910488,107.675789,17.09,12,0,9515.38,11472575,1
-7.77,-61.74,21.7,22.48,37.75,-6.910493,107.675789,18.04,12,0,8784.49,11472783,1
-5.11,-61.81,18.49,18.66,18.82,-6.910501,107.675804,18.39,12,0,8721.92,11472991,1
-7.74,-57.1,16.68,23.8,25.53,-6.910501,107.675804,18.39,12,0,8065.8,11473199,1
-8.76,-63.53,10.45,16.75,38.84,-6.91051,107.675812,18.58,12,0,8050.54,11473407,1
-8.89,-67.75,20.9,21.05,26.26,-6.910522,107.675827,18.54,12,0,8724.98,11473615,1
-8.81,-60.26,15.63,22.3,31.69,-6.910522,107.675827,18.54,12,0,8761.6,11473825,1
-8.02,-72.26,14.59,18.04,67.89,-6.910531,107.675842,19.95,12,0,9805.3,11474033,1
-8.46,-97.82,9.14,10.95,135.97,-6.910536,107.67585,19.33,12,0,11453.25,11474241,1
-12.93,-141.47,26.19,24.78,223.33,-6.910542,107.675858,20.26,12,0,11177.06,11474449,1
-14.55,-179.47,21.15,23.09,200.25,-6.910549,107.675865,20.3,12,0,9883.12,11474657,1
-15.1,-169.75,19.7,21.16,30.99,-6.910555,107.675873,21.09,12,0,10652.16,11474865,1
-12.73,-141.62,20.31,24.69,122.72,-6.910562,107.67588,21.09,12,34,10714.72,11475075,1
-11.4,-116.17,23.77,25.04,109.3,-6.910568,107.675888,21.08,12,36,9704.59,11475283,1
-12.98,-106.49,19.81,22.34,37.99,-6.910574,107.675896,21.96,12,58,8685.3,11475491,1
-14.55,-117.88,22.42,25.54,66.1,-6.910581,107.675903,21.32,12,0,9518.43,11475699,1
-9.01,-98.49,19.89,20.66,90.91,-6.910587,107.675919,21.76,12,0,8393.86,11475907,1
-10.57,-86.54,8.89,13.72,50.2,-6.910594,107.675926,21.76,12,0,8189.39,11476115,1
-7.05,-57.95,19.77,22.14,133.17,-6.910601,107.675934,22.74,12,88,6866.46,11476330,1
-9.81,-68.82,8.39,7.57,65.4,-6.910607,107.675941,23.37,12,57,5920.41,11476539,1
-9.13,-88.3,21.32,24.13,101.04,-6.910614,107.675949,22.8,12,67,6495.67,11476747,1
-7.42,-85.09,12.56,20.89,10.54,-6.91062,107.675964,23.39,12,88,7608.03,11476954,1
-7.03,-75.65,6.35,11.49,38.23,-6.910632,107.67598,23.24,12,49,7556.15,11477163,1
-7.11,-80.14,3.26,7.43,29.57,-6.910638,107.675995,23.24,12,0,9169.01,11477370,1
-14.18,-88.52,18.57,15.12,57.73,-6.910638,107.675995,23.24,12,38,8157.35,11477578,1
-12.87,-98.77,19.8,21.9,64.73,-6.910649,107.67601,24.48,12,0,9231.57,11477788,1
-13.35,-93.23,20.76,19.89,18.07,-6.910649,107.67601,24.48,12,37,8059.69,11477996,1
-9.53,-92.48,6.79,9.59,16.63,-6.910658,107.676033,24.15,12,37,7719.42,11478204,1
-10.02,-90.34,9.56,3.19,10.88,-6.910663,107.676041,24.52,12,0,6169.13,11478412,1
-11.16,-97.26,16.76,20.58,43.03,-6.910668,107.676048,23.54,12,34,5966.19,11478620,1
-5.91,-108.0,23.39,27.11,65.71,-6.910673,107.676064,25.56,12,79,5802.92,11478828,1
-4.33,-102.78,6.17,9.56,18.33,-6.91068,107.676079,25.32,12,34,5006.41,11479038,1
-6.53,-123.2,15.38,21.14,111.36,-6.910687,107.676102,25.59,12,34,5209.35,11479246,1
-6.44,-115.7,14.45,14.86,24.72,-6.910691,107.676109,25.72,12,34,4412.84,11479454,1
-7.77,-95.5,26.95,29.88,85.64,-6.910694,107.676125,25.45,12,0,4153.44,11479662,1
-6.59,-62.57,27.8,28.83,149.21,-6.910696,107.676132,25.45,12,34,5055.24,11479875,1
-6.56,-98.96,21.36,24.74,184.13,-6.910699,107.676147,26.37,12,0,3945.92,11480082,1
-4.38,-92.65,10.58,4.0,28.41,-6.910702,107.676155,25.43,12,0,3576.66,11480292,1
-5.48,-57.8,23.52,26.57,160.39,-6.910704,107.67617,26.97,12,34,4403.69,11480500,1
-5.52,-6.11,21.43,19.65,250.5,-6.910707,107.676186,27.06,12,36,5328.37,11480708,1
-2.11,10.94,21.45,26.87,84.75,-6.910708,107.676201,26.82,12,0,7568.36,11480916,1
-2.99,-16.17,28.12,28.22,129.18,-6.910709,107.676216,26.82,12,38,7086.18,11481124,1
-3.83,2.38,17.15,23.8,91.73,-6.910709,107.676231,26.78,12,0,7412.72,11481332,1
-3.63,-2.71,7.04,13.84,22.28,-6.910709,107.676231,26.78,12,38,5763.24,11481542,1
-4.44,36.88,20.54,24.82,194.43,-6.91071,107.676254,26.76,12,0,5313.11,11481750,1
-4.75,33.03,5.64,14.36,14.43,-6.910709,107.676262,27.37,12,0,4640.2,11481958,1
-5.0,36.67,28.44,27.96,28.11,-6.910707,107.676285,26.67,12,35,5503.85,11482166,1
-8.23,14.42,24.16,22.34,112.22,-6.910705,107.676308,26.67,12,0,5038.45,11482374,1
-9.98,33.25,22.41,20.12,95.9,-6.910702,107.676315,27.45,12,74,3277.59,11482582,1
-11.92,50.52,8.86,14.34,85.53,-6.910701,107.676323,28.15,12,0,4876.71,11482791,1
-12.24,59.01,20.07,20.43,49.59,-6.910701,107.676323,28.15,12,39,5421.45,11482999,1
-12.21,73.74,19.13,17.8,79.89,-6.910696,107.676353,27.13,12,0,6648.25,11483207,1
-10.61,123.7,29.42,33.97,252.28,-6.910694,107.676369,27.91,12,0,6829.83,11483420,1
-7.29,91.59,16.87,16.16,147.37,-6.910692,107.676376,27.98,12,42,8129.88,11483628,1
-7.69,121.5,22.32,22.68,154.27,-6.910689,107.676392,28.02,12,40,7868.96,11483836,1
-8.76,87.89,8.11,3.48,149.33,-6.910686,107.676414,28.15,12,39,7630.92,11484046,1
-11.22,65.33,21.4,23.56,105.26,-6.910686,107.676414,28.15,12,44,7618.71,11484253,1
-11.27,82.01,23.09,25.06,87.49,-6.910681,107.676445,28.65,12,39,7276.92,11484461,1
-8.69,59.21,21.43,24.01,102.89,-6.910677,107.67646,28.19,12,40,6446.84,11484669,1
-7.22,85.82,22.3,25.12,134.84,-6.910676,107.676468,28.21,12,44,6121.83,11484877,1
-14.0,80.11,25.29,30.47,41.81,-6.910674,107.676483,27.3,12,40,5888.37,11485085,1
-15.99,65.29,20.03,22.56,70.36,-6.910672,107.676498,28.85,12,0,6336.98,11485295,1
-8.79,113.8,36.42,30.02,251.03,-6.910671,107.676514,28.34,12,43,4069.52,11485503,1
-7.42,110.03,8.16,9.48,19.39,-6.91067,107.676529,28.69,12,35,6007.39,11485711,1
-2.22,56.95,22.99,20.42,250.95,-6.910669,107.676544,28.09,12,42,5561.83,11485919,1
-0.81,60.9,23.42,28.93,24.15,-6.910668,107.676559,29.26,12,39,6367.49,11486127,1
-0.86,68.53,24.05,29.44,42.02,-6.910669,107.676567,28.47,12,75,3952.03,11486335,1
0.45,76.44,11.19,17.7,48.29,-6.910669,107.676582,28.71,12,37,4191.59,11486545,1
3.87,56.1,16.69,17.19,97.99,-6.91067,107.676598,29.11,12,41,4548.65,11486753,1
5.35,3.55,26.11,28.91,250.74,-6.910671,107.676613,29.41,12,0,4287.72,11486966,1
-3.07,-47.83,28.01,30.95,259.35,-6.910672,107.676628,29.65,12,50,5665.59,11487174,1
-2.47,-75.65,24.8,21.64,145.05,-6.910673,107.676643,28.37,12,42,5398.56,11487382,1
-1.86,-22.72,29.42,33.97,250.33,-6.910675,107.676659,29.72,12,45,2619.93,11487589,1
-6.36,-29.81,24.83,23.77,51.94,-6.910676,107.676674,29.21,12,80,6761.17,11487797,1
-3.96,-27.71,27.44,31.73,23.92,-6.910678,107.676689,28.95,12,94,7228.09,11488007,1
-0.06,-44.36,29.42,33.97,83.18,-6.910681,107.676712,29.06,12,93,6242.37,11488214,1
1.42,-38.75,19.03,12.96,27.7,-6.910685,107.676735,29.06,12,52,6001.28,11488421,1
4.51,-37.34,12.55,17.15,19.72,-6.910685,107.676735,29.06,12,85,7650.76,11488629,1
-2.88,-28.45,20.93,21.18,53.52,-6.910689,107.676758,29.06,12,41,11207.58,11488836,1
-4.13,-37.57,14.87,21.04,45.24,-6.910689,107.676758,29.06,12,40,10379.03,11489044,1
-3.27,-44.51,7.78,14.54,36.28,-6.910694,107.676781,28.93,12,0,10688.78,11489254,1
-2.66,-61.96,12.1,20.28,88.79,-6.910697,107.676796,29.52,12,0,12452.7,11489462,1
-2.03,-70.74,25.99,23.73,46.36,-6.9107,107.676811,29.67,12,0,11041.26,11489670,1
-2.89,-89.57,20.76,24.56,98.66,-6.910703,107.676826,29.26,12,0,9712.22,11489878,1
-11.91,-75.9,25.79,19.34,63.36,-6.910703,107.676826,29.26,12,0,10603.33,11490086,1
-16.44,-86.98,21.01,22.3,72.88,-6.910711,107.676857,30.6,12,0,8364.87,11490293,1
-15.64,-75.06,36.17,30.81,50.47,-6.910715,107.676872,29.21,12,0,9352.11,11490508,1
-7.55,-54.95,10.36,16.42,103.3,-6.910718,107.676888,29.02,12,0,8604.43,11490715,1
0.05,-51.48,15.06,5.88,25.21,-6.910723,107.676895,28.3,12,0,8523.56,11490922,1
-4.58,-65.74,22.5,24.82,80.8,-6.910728,107.67691,31.0,12,0,7058.72,11491129,1
-5.84,-78.54,21.36,22.8,68.96,-6.910733,107.676926,31.56,12,0,8290.1,11491337,1
-1.98,-51.1,12.7,16.87,126.26,-6.910738,107.676941,30.97,12,0,8769.23,11491545,1
-4.06,-49.42,20.41,26.28,16.32,-6.910743,107.676956,31.67,12,0,8139.04,11491755,1
-5.76,-53.19,7.38,15.11,29.96,-6.910748,107.676971,31.17,12,0,6990.05,11491963,1
-7.74,-78.22,25.68,27.37,127.78,-6.910758,107.676994,32.71,12,0,7040.41,11492171,1
-8.52,-73.01,12.39,18.43,14.89,-6.910763,107.67701,30.58,12,0,6282.04,11492379,1
-11.79,-60.81,20.6,20.7,53.34,-6.910769,107.677025,32.04,12,0,5918.88,11492589,1
-17.48,-65.98,22.66,24.11,47.37,-6.910774,107.67704,31.47,12,0,6039.43,11492796,1
-16.21,-60.25,4.66,12.87,21.62,-6.91078,107.677055,32.24,12,0,5566.41,11493006,1
-18.66,-53.61,25.02,24.86,31.2,-6.91078,107.677055,32.24,12,0,5839.54,11493214,1
-16.62,-12.01,29.42,33.97,198.6,-6.910793,107.677086,32.15,12,0,5220.03,11493422,1
-18.09,-53.99,21.22,20.54,210.57,-6.910799,107.677101,32.41,12,0,5018.62,11493630,1
-16.8,-27.29,24.29,27.97,128.8,-6.910806,107.677116,32.63,12,0,5261.23,11493838,1
-17.06,-31.38,12.13,20.87,21.76,-6.910812,107.677132,32.72,12,0,5371.09,11494045,1
-14.29,-29.71,7.88,14.48,22.25,-6.910823,107.677155,31.97,12,0,5245.97,11494260,1
-9.23,-80.81,26.47,24.84,261.87,-6.91083,107.677162,32.56,12,0,5070.5,11494467,1
-6.57,-100.21,22.89,24.32,101.39,-6.910838,107.677177,32.76,12,0,6486.51,11494675,1
-6.73,-137.42,19.79,20.92,193.16,-6.910845,107.677193,32.54,12,40,5844.12,11494883,1
-7.42,-86.01,27.0,26.1,242.45,-6.910853,107.677208,33.19,12,0,0.0,11495091,1
-11.77,-135.68,13.13,21.47,251.31,-6.910864,107.677231,33.32,12,35,210.57,11495298,1
-17.08,-119.65,20.47,24.49,68.96,-6.910864,107.677231,33.32,12,0,524.9,11495508,1
-15.92,-133.28,22.29,27.84,78.27,-6.910876,107.677254,32.82,12,0,30.52,11495716,1
-17.06,-112.51,21.6,27.48,92.23,-6.910885,107.677269,33.26,12,0,2107.24,11495923,1
-13.33,-142.45,28.0,28.37,153.14,-6.910897,107.677284,33.61,12,0,1805.11,11496131,1
-15.3,-144.75,20.79,19.26,27.84,-6.910905,107.677299,34.35,12,39,71.72,11496339,1
-15.35,-160.68,26.25,31.27,89.8,-6.910909,107.677307,33.56,12,0,205.99,11496547,1
-20.48,-172.87,25.35,30.51,77.69,-6.910927,107.677338,33.13,12,0,411.99,11496757,1
-21.67,-168.33,15.67,15.62,6.98,-6.910927,107.677338,33.13,12,45,13.73,11496965,1
-21.02,-164.79,21.85,24.6,5.63,-6.91094,107.677361,33.19,12,0,233.46,11497173,1
-24.78,-168.26,23.72,21.07,43.54,-6.910948,107.677368,31.8,12,0,0.0,11497381,1
-29.04,-163.43,27.3,24.65,14.56,-6.910962,107.677391,32.56,12,0,469.97,11497589,1
-19.5,-211.53,35.62,28.07,251.78,-6.910967,107.677399,31.63,12,0,335.69,11497802,1
-13.38,-209.18,29.42,33.97,34.92,-6.910976,107.677414,32.47,12,0,233.46,11498012,1
-24.96,-209.83,25.58,30.71,68.57,-6.910985,107.677422,31.56,12,0,117.49,11498220,1
-23.41,-153.98,22.16,22.22,251.62,-6.910995,107.677437,30.3,12,0,956.73,11498428,1
-17.25,-174.25,26.57,29.73,112.7,-6.911005,107.677452,32.24,12,0,86.98,11498636,1
-17.25,-182.8,28.28,31.69,60.16,-6.911015,107.67746,31.93,12,0,91.55,11498844,1
-16.56,-230.92,23.41,22.61,252.1,-6.911025,107.677475,32.32,12,0,86.98,11499052,1
-22.1,-176.06,29.42,33.97,252.35,-6.911046,107.677498,32.28,12,0,90.03,11499260,1
-29.83,-189.3,27.23,23.58,89.78,-6.911057,107.677513,32.28,12,0,93.08,11499470,1
-21.25,-168.79,26.21,27.52,90.48,-6.911057,107.677513,32.28,12,0,88.5,11499679,1
-21.53,-172.99,16.2,20.23,34.39,-6.911079,107.677536,31.95,12,0,88.5,11499886,1
-19.97,-118.13,24.26,29.61,250.27,-6.911079,107.677536,31.95,12,0,86.98,11500094,1
-24.48,-83.35,29.36,27.74,155.7,-6.911098,107.677551,31.87,12,0,90.03,11500302,1
-27.88,-79.79,24.19,22.41,42.48,-6.91111,107.677559,31.8,12,0,91.55,11500510,1
-34.03,-35.97,22.76,27.37,215.36,-6.911123,107.677567,32.11,12,0,88.5,11500720,1
-32.58,-86.93,21.46,23.09,253.76,-6.911137,107.677574,31.13,12,0,86.98,11500928,1
-33.58,-69.08,14.97,19.98,78.71,-6.911157,107.677589,32.47,12,0,94.6,11501136,1
-34.85,-53.97,21.23,16.83,71.87,-6.911164,107.677589,31.76,12,0,90.03,11501349,1
-33.44,-69.43,12.19,19.78,81.98,-6.911192,107.677605,31.76,12,0,94.6,11501557,1
-28.78,-56.55,20.46,21.73,61.13,-6.911207,107.677612,31.71,12,0,90.03,11501764,1
-27.36,-77.74,22.6,27.38,107.55,-6.911207,107.677612,31.71,12,0,91.55,11501974,1
-29.49,-91.62,21.26,23.7,76.12,-6.911228,107.677628,31.61,12,0,91.55,11502182,1
-24.89,-105.95,22.4,20.6,80.04,-6.911242,107.677635,31.72,12,0,96.13,11502390,1
-24.51,-83.15,15.01,20.6,103.54,-6.911256,107.677635,31.3,12,0,88.5,11502598,1
-29.11,-92.41,13.77,6.62,61.36,-6.911272,107.677643,31.95,12,0,91.55,11502806,1
-32.86,-94.28,10.44,9.26,28.43,-6.911286,107.67765,31.1,12,0,90.03,11503014,1
-32.1,-83.02,19.69,21.35,46.2,-6.911309,107.677658,32.74,12,0,86.98,11503223,1
-33.72,-85.4,19.91,23.43,25.01,-6.911331,107.677666,31.52,12,0,86.98,11503431,1
-34.49,-81.1,22.09,21.88,11.03,-6.911331,107.677666,31.52,12,0,85.45,11503639,1
-36.39,-71.34,19.54,15.48,40.79,-6.911362,107.677673,31.52,12,0,86.98,11503847,1
-35.97,-121.7,27.93,30.66,250.24,-6.911362,107.677673,31.52,12,0,91.55,11504055,1
-35.18,-114.21,7.16,15.09,26.93,-6.911385,107.677681,32.63,12,0,90.03,11504263,1
-35.05,-115.05,12.38,17.29,18.26,-6.9114,107.677681,31.71,12,0,86.98,11504473,1
-32.83,-126.87,14.24,10.72,67.08,-6.911416,107.677689,31.47,12,0,90.03,11504681,1
-31.23,-156.13,21.9,26.94,153.36,-6.911431,107.677689,31.41,12,0,93.08,11504894,1
-32.08,-179.64,22.96,28.56,131.88,-6.911446,107.677696,29.76,12,0,88.5,11505102,1
-30.24,-188.81,20.24,23.18,61.79,-6.911461,107.677696,30.22,12,0,90.03,11505310,1
-27.4,-191.21,7.77,12.0,34.94,-6.911477,107.677704,31.41,12,0,91.55,11505518,1
-27.14,-185.11,9.17,14.19,12.1,-6.911492,107.677704,31.85,12,0,88.5,11505726,1
-29.5,-186.78,8.14,11.37,32.88,-6.911508,107.677704,31.98,12,0,86.98,11505936,1
-28.15,-168.56,20.94,26.97,72.63,-6.911524,107.677711,32.17,12,0,90.03,11506144,1
-23.68,-162.84,19.69,21.66,23.7,-6.911558,107.677711,32.17,12,0,88.5,11506352,1
-22.9,-170.08,24.69,29.71,49.93,-6.911558,107.677711,32.17,12,0,88.5,11506560,1
-19.9,-184.15,11.66,20.6,85.33,-6.911582,107.677711,31.54,12,0,88.5,11506768,1
-17.32,-190.07,21.42,23.73,46.04,-6.911613,107.677719,31.56,12,0,90.03,11506975,1
-17.6,-177.96,18.86,18.56,45.65,-6.911613,107.677719,31.56,12,0,90.03,11507185,1
-21.22,-168.48,29.42,33.97,40.14,-6.91163,107.677719,32.76,12,0,91.55,11507393,1
-22.12,-164.15,22.9,19.76,22.21,-6.911645,107.677719,31.08,12,0,90.03,11507601,1
-22.59,-170.18,4.91,12.98,49.22,-6.911661,107.677719,31.0,12,0,90.03,11507809,1
-19.65,-188.56,13.73,21.67,106.53,-6.911677,107.677719,31.69,12,0,97.66,11508019,1
-19.69,-208.96,27.71,32.5,115.74,-6.911677,107.677719,31.69,12,0,97.66,11508226,1
-20.27,-217.94,14.16,12.57,67.76,-6.911725,107.677711,31.72,12,0,93.08,11508441,1
-24.91,-181.16,19.71,21.59,162.32,-6.911749,107.677711,31.54,12,0,90.03,11508648,1
-18.25,-179.7,15.89,9.37,19.72,-6.911749,107.677711,31.54,12,0,91.55,11508856,1
-14.81,-170.02,13.68,15.57,44.64,-6.91178,107.677711,31.26,12,0,91.55,11509064,1
-14.36,-143.08,22.91,27.97,117.99,-6.911797,107.677704,32.04,12,0,93.08,11509272,1
-12.61,-103.48,22.25,23.21,179.44,-6.911812,107.677704,31.71,12,0,93.08,11509480,1
-9.49,-87.55,16.58,23.73,74.0,-6.911828,107.677696,31.95,12,0,91.55,11509690,1
-14.42,-83.28,24.29,28.22,34.08,-6.911828,107.677696,31.95,12,0,91.55,11509898,1
-14.89,-94.67,27.76,29.03,61.19,-6.91186,107.677689,31.54,12,0,88.5,11510106,1
-11.92,-121.76,32.13,26.07,14.44,-6.911875,107.677689,31.82,12,0,90.03,11510314,1
-9.43,-115.5,20.65,24.03,29.89,-6.911891,107.677689,31.8,12,0,86.98,11510522,1
-9.28,-118.83,21.97,27.47,27.18,-6.911907,107.677681,31.87,12,0,90.03,11510729,1
-11.23,-71.65,20.88,19.84,223.35,-6.911929,107.677673,31.52,12,0,88.5,11510940,1
-8.55,-107.14,22.62,26.61,180.36,-6.911929,107.677673,31.52,12,0,94.6,11511148,1
-9.96,-145.56,22.92,28.53,199.09,-6.911959,107.677666,32.13,12,0,91.55,11511355,1
-14.92,-169.11,9.54,5.16,139.68,-6.911982,107.677658,32.5,12,0,90.03,11511563,1
-8.55,-166.16,23.69,19.42,41.0,-6.911982,107.677658,32.5,12,0,88.5,11511771,1
-8.45,-148.85,18.51,11.6,69.7,-6.912003,107.677643,30.98,12,0,93.08,11511979,1
-10.58,-134.92,20.31,20.66,55.39,-6.912018,107.677635,32.04,12,0,93.08,11512192,1
-6.9,-141.48,25.64,23.67,43.97,-6.912025,107.677635,32.04,12,0,91.55,11512400,1
-3.01,-130.54,15.42,10.76,47.56,-6.912041,107.677628,32.04,12,0,86.98,11512607,1
-0.66,-121.79,29.86,23.97,34.9,-6.912063,107.67762,32.41,12,0,94.6,11512815,1
0.18,-168.87,21.82,16.94,251.41,-6.912063,107.67762,32.41,12,0,86.98,11513023,1
-5.44,-167.03,11.92,20.75,30.38,-6.912093,107.677605,32.17,12,0,91.55,11513231,1
-3.45,-150.63,6.44,8.78,64.67,-6.912107,107.677597,31.76,12,0,90.03,11513439,1
-7.17,-170.59,23.29,19.81,113.48,-6.912122,107.677589,32.82,12,0,91.55,11513649,1
-7.27,-162.78,14.67,19.1,22.25,-6.912137,107.677582,32.5,12,0,88.5,11513857,1
-8.56,-141.27,23.81,24.88,87.02,-6.912151,107.677574,31.0,12,0,90.03,11514064,1
-8.87,-166.26,11.66,14.82,139.49,-6.912165,107.677567,31.97,12,0,91.55,11514272,1
-10.36,-152.1,13.82,12.02,51.78,-6.912179,107.677559,32.21,12,0,91.55,11514480,1
-14.69,-114.36,17.07,17.3,170.58,-6.912193,107.677551,33.04,12,0,91.55,11514688,1
-12.05,-160.89,24.88,28.38,238.39,-6.912207,107.677544,33.06,12,0,90.03,11514898,1
-16.5,-147.58,22.19,27.95,62.03,-6.912234,107.677528,32.58,12,0,80.87,11515106,1
-12.86,-187.31,24.75,27.23,208.45,-6.912234,107.677528,32.58,12,0,91.55,11515314,1
-15.71,-211.11,20.69,19.64,136.64,-6.912248,107.677513,32.1,12,0,93.08,11515522,1
-19.81,-214.61,7.96,16.09,45.04,-6.912273,107.677498,32.69,12,0,0.0,11515730,1
-16.39,-229.81,18.63,19.15,95.13,-6.912273,107.677498,32.69,12,0,86.98,11515943,1
-14.18,-207.01,17.1,11.55,85.22,-6.912292,107.677483,30.97,12,0,86.98,11516153,1
-15.41,-253.51,19.8,20.89,252.46,-6.912304,107.677467,31.74,12,0,90.03,11516360,1
-10.43,-274.33,23.01,19.65,127.78,-6.912316,107.67746,32.34,12,0,85.45,11516568,1
-10.37,-262.3,12.35,18.45,32.37,-6.912327,107.677452,31.56,12,0,90.03,11516776,1
-11.09,-297.94,27.92,30.63,198.48,-6.91235,107.677422,32.6,12,0,86.98,11516984,1
-7.67,-262.47,18.9,22.93,145.56,-6.91235,107.677422,32.6,12,0,94.6,11517192,1
-4.78,-297.81,29.08,22.9,199.54,-6.912361,107.677414,31.6,12,0,91.55,11517402,1
-9.89,-303.68,27.18,24.92,66.07,-6.912372,107.677399,32.48,12,0,91.55,11517610,1
-12.19,-303.98,23.34,28.87,31.83,-6.912383,107.677391,31.22,12,0,90.03,11517818,1
-10.94,-293.21,19.97,22.57,24.66,-6.912396,107.677368,31.28,12,0,91.55,11518025,1
-13.73,-288.81,13.41,11.91,19.13,-6.912406,107.677361,31.41,12,0,90.03,11518233,1
-13.11,-275.4,7.81,12.82,36.24,-6.912406,107.677361,31.41,12,0,90.03,11518441,1
-12.89,-274.67,18.83,17.57,24.14,-6.912431,107.67733,30.95,12,0,90.03,11518651,1
-16.13,-217.51,29.2,27.75,250.35,-6.912436,107.677322,30.97,12,0,90.03,11518859,1
-19.08,-199.68,19.28,25.08,71.62,-6.912445,107.677307,30.97,12,0,90.03,11519067,1
-16.39,-226.58,12.28,15.0,154.18,-6.912454,107.677299,31.58,12,0,93.08,11519275,1
-19.85,-182.44,23.82,27.16,195.25,-6.912463,107.677284,31.3,12,0,90.03,11519488,1
-18.58,-194.67,20.59,26.69,89.39,-6.912472,107.677269,31.21,12,0,91.55,11519696,1
-20.22,-139.81,22.73,28.37,250.77,-6.912481,107.677261,31.24,12,0,93.08,11519903,1
-13.67,-124.89,23.88,26.79,70.24,-6.912494,107.677238,30.98,12,0,86.98,11520113,1
-9.62,-70.82,31.53,27.9,255.94,-6.912498,107.677231,31.74,12,0,94.6,11520321,1
-10.86,-93.85,12.22,16.68,119.09,-6.912504,107.677216,32.82,12,0,90.03,11520529,1
-7.38,-41.16,20.36,23.12,254.57,-6.912512,107.6772,32.76,12,0,88.5,11520737,1
-9.46,-91.66,16.59,23.74,250.59,-6.912519,107.677185,31.98,12,0,85.45,11520945,1
-5.81,-83.64,19.72,18.68,34.15,-6.912529,107.67717,29.67,12,0,90.03,11521152,1
-8.46,-80.53,23.28,28.81,12.88,-6.912539,107.677147,29.67,12,0,90.03,11521362,1
-8.2,-56.14,7.25,3.46,116.87,-6.912539,107.677147,29.67,12,0,88.5,11521570,1
-5.1,-83.75,22.1,21.54,150.64,-6.912548,107.677124,30.8,12,0,90.03,11521778,1
-3.93,-91.77,21.31,19.7,47.97,-6.912548,107.677124,30.8,12,0,86.98,11521986,1
