KalmanPitch,KalmanYaw,LinearAccelMag,TotalAccelMag,GyroMag,lat,lng,kecepatan,sat,throttle,arus,millis,attempt
46.6,-43.49,17.94,23.09,1.03,-6.910312,107.675423,0.09,12,0,93.08,134227,2,,,,,,,,,,,,
46.64,-43.46,17.95,23.11,1.11,-6.910312,107.675423,0.09,12,0,93.08,134435,2,,,,,,,,,,,,
46.66,-43.43,17.93,23.09,0.94,-6.910312,107.675423,0.09,12,0,93.08,134643,2,,,,,,,,,,,,
46.66,-43.39,17.98,23.15,1.11,-6.910312,107.675423,0.09,12,0,93.08,134851,2,,,,,,,,,,,,
46.69,-43.29,18.02,23.16,0.97,-6.910312,107.675423,0.09,12,0,93.08,135058,2,,,,,,,,,,,,
46.72,-43.24,17.99,23.12,1.22,-6.910312,107.675423,0.09,12,0,93.08,135267,2,,,,,,,,,,,,
46.74,-43.16,17.96,23.1,0.97,-6.910312,107.675423,0.09,12,0,93.08,135482,2,,,,,,,,,,,,
46.8,-43.12,17.91,23.06,1.15,-6.910312,107.675423,0.09,12,0,91.55,135689,2,,,,,,,,,,,,
46.87,-42.97,18.06,23.2,1.3,-6.910312,107.675423,0.39,12,0,91.55,135897,2,,,,,,,,,,,,
46.88,-42.9,18.06,23.2,1.17,-6.910312,107.675423,0.11,12,0,93.08,136104,2,,,,,,,,,,,,
46.86,-42.87,18.02,23.15,0.97,-6.910312,107.675423,0.04,12,0,93.08,136312,2,,,,,,,,,,,,
46.88,-42.83,18.05,23.21,0.99,-6.910312,107.675423,0.06,12,0,93.08,136520,2,,,,,,,,,,,,
46.87,-42.81,17.91,23.07,1.03,-6.910312,107.675423,0.2,12,0,94.6,136728,2,,,,,,,,,,,,
46.91,-42.7,17.94,23.1,1.11,-6.910312,107.675423,0.15,12,0,93.08,136938,2,,,,,,,,,,,,
46.9,-42.64,18.06,23.19,1.01,-6.910312,107.675423,0.15,12,0,93.08,137146,2,,,,,,,,,,,,
46.95,-42.57,17.99,23.11,1.18,-6.910311,107.675423,0.2,12,0,93.08,137358,2,,,,,,,,,,,,
46.99,-42.5,18.0,23.14,1.34,-6.910311,107.675423,0.52,12,0,91.55,137565,2,,,,,,,,,,,,
46.98,-42.42,17.96,23.14,1.08,-6.910311,107.675423,0.13,12,0,93.08,137773,2,,,,,,,,,,,,
46.99,-42.39,17.99,23.16,1.09,-6.910311,107.675423,0.35,12,0,91.55,137980,2,,,,,,,,,,,,
47.01,-42.29,18.0,23.16,1.18,-6.910311,107.675423,0.41,12,0,93.08,138190,2,,,,,,,,,,,,
47.03,-42.26,17.93,23.09,1.07,-6.910311,107.675423,0.41,12,0,93.08,138398,2,,,,,,,,,,,,
47.03,-42.19,17.91,23.07,1.03,-6.910312,107.675423,0.31,12,0,93.08,138606,2,,,,,,,,,,,,
47.04,-42.2,18.05,23.18,1.11,-6.910312,107.675423,0.2,12,0,93.08,138814,2,,,,,,,,,,,,
47.04,-42.23,18.0,23.12,1.02,-6.910312,107.675423,0.37,12,0,93.08,139022,2,,,,,,,,,,,,
47.08,-42.17,18.05,23.17,1.14,-6.910312,107.675423,0.76,12,0,91.55,139235,2,,,,,,,,,,,,
47.09,-42.18,17.9,23.09,1.09,-6.910312,107.675423,0.35,12,0,91.55,139442,2,,,,,,,,,,,,
47.1,-42.16,17.92,23.08,1.07,-6.910312,107.675423,0.35,12,0,93.08,139652,2,,,,,,,,,,,,
47.09,-42.11,17.86,23.03,1.08,-6.910311,107.675423,0.35,12,0,93.08,139860,2,,,,,,,,,,,,
47.08,-42.13,17.72,22.91,1.26,-6.910312,107.675423,0.41,12,0,93.08,140068,2,,,,,,,,,,,,
47.04,-42.14,17.74,22.95,1.19,-6.910312,107.675423,0.41,12,0,93.08,140276,2,,,,,,,,,,,,
47.04,-42.21,17.78,22.97,1.27,-6.910312,107.675423,0.41,12,0,93.08,140484,2,,,,,,,,,,,,
47.05,-42.14,17.88,23.06,1.18,-6.910312,107.675423,0.41,12,0,93.08,140692,2,,,,,,,,,,,,
47.09,-42.14,17.91,23.05,1.24,-6.910312,107.675423,0.41,12,0,93.08,140900,2,,,,,,,,,,,,
